layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
4,90,0.2531105577945709,0.18071751296520233,0.1367378979921341,0.11583803594112396,0.08244535326957703,0.0784258246421814,0.03992994874715805,0.02011202648282051,0.01714337058365345,0.009755270555615425,7,8,13,6
5,90,0.2731768786907196,0.17595283687114716,0.12487375736236572,0.11362260580062866,0.07961520552635193,0.07571994513273239,0.03848015516996384,0.020166752859950066,0.01593806967139244,0.010521593503654003,7,8,14,6
6,90,0.2790389955043793,0.1620441973209381,0.1259167641401291,0.11124205589294434,0.085769884288311,0.07417451590299606,0.03773818537592888,0.0198005810379982,0.015330945141613483,0.010384583845734596,7,9,15,6
7,90,0.29737356305122375,0.16179314255714417,0.1186756119132042,0.10618603229522705,0.0876273661851883,0.06681913882493973,0.0341356061398983,0.020545827224850655,0.014827696606516838,0.011358413845300674,7,9,15,6
8,90,0.28367599844932556,0.17991408705711365,0.11473628878593445,0.10053181648254395,0.0919201597571373,0.06516259163618088,0.034166887402534485,0.0215794388204813,0.013739592395722866,0.011205689050257206,7,9,16,6
9,90,0.3137819766998291,0.17597195506095886,0.12517358362674713,0.0846535786986351,0.07722139358520508,0.05376185476779938,0.03417244926095009,0.018796242773532867,0.01729457639157772,0.012353449128568172,7,9,16,6
10,90,0.4452405571937561,0.12438832223415375,0.10835961252450943,0.06656887382268906,0.058880988508462906,0.047085076570510864,0.031206566840410233,0.017657935619354248,0.01315371785312891,0.010394814424216747,6,9,15,6
11,90,0.652114748954773,0.08944513648748398,0.061977360397577286,0.039098113775253296,0.03437933325767517,0.031497154384851456,0.017835654318332672,0.009781171567738056,0.00809461809694767,0.006354376208037138,5,6,10,6
0,90,0.27154362201690674,0.188748300075531,0.1509973108768463,0.1266753077507019,0.09648957848548889,0.07987140119075775,0.04102054610848427,0.015855714678764343,0.008898468688130379,0.0038354527205228806,6,6,7,7
1,90,0.28061091899871826,0.19901588559150696,0.13025875389575958,0.11121687293052673,0.09780672937631607,0.07066354155540466,0.037562236189842224,0.014973947778344154,0.009638364426791668,0.005613500252366066,6,7,9,7
2,90,0.24635620415210724,0.20046791434288025,0.14367708563804626,0.11115492135286331,0.09264840185642242,0.07793426513671875,0.03955152630805969,0.015261951833963394,0.011157847940921783,0.0070010158233344555,6,7,12,7
3,90,0.24212905764579773,0.18494975566864014,0.14281976222991943,0.11115733534097672,0.0848255306482315,0.07268662750720978,0.0395645871758461,0.023553838953375816,0.016066085547208786,0.01167225930839777,7,8,14,7
4,90,0.2561037838459015,0.17628470063209534,0.13730429112911224,0.11606284230947495,0.08013378083705902,0.07542327791452408,0.03936391323804855,0.018804185092449188,0.016978520900011063,0.010677906684577465,7,9,15,7
5,90,0.2758440673351288,0.17419077455997467,0.12512506544589996,0.11282166093587875,0.07807409763336182,0.07153742015361786,0.03758089989423752,0.017063627019524574,0.015414448454976082,0.010826203972101212,7,9,16,7
6,90,0.28020966053009033,0.16077817976474762,0.1254398375749588,0.10472652316093445,0.08423411101102829,0.07178819924592972,0.037519074976444244,0.017429165542125702,0.013787885196506977,0.011476924642920494,7,10,17,7
7,90,0.29090532660484314,0.1619102507829666,0.1188960075378418,0.09916724264621735,0.08344961702823639,0.06510265916585922,0.03480839356780052,0.018547743558883667,0.014257152564823627,0.013084379956126213,7,10,18,7
8,90,0.27802959084510803,0.17692959308624268,0.11705035716295242,0.09354206174612045,0.08105422556400299,0.06188336759805679,0.03358563035726547,0.021157199516892433,0.013215692713856697,0.01251303032040596,8,12,20,7
9,90,0.2985161542892456,0.1672174036502838,0.10593269020318985,0.08696766197681427,0.07845408469438553,0.05266435816884041,0.036296769976615906,0.023097045719623566,0.014895898289978504,0.013492564670741558,9,13,21,7
10,90,0.40505698323249817,0.11148962378501892,0.096232108771801,0.0760124996304512,0.06303897500038147,0.04569469392299652,0.02957032434642315,0.025465385988354683,0.01497099082916975,0.013423516415059566,8,12,20,7
11,90,0.5860912203788757,0.0793452039361,0.06780651211738586,0.048941560089588165,0.04176294803619385,0.033888980746269226,0.02122534066438675,0.01608290523290634,0.01171956118196249,0.009891785681247711,6,9,16,7
0,90,0.270582914352417,0.1871732622385025,0.14963331818580627,0.12556429207324982,0.09736470878124237,0.07968307286500931,0.04120643436908722,0.016100207343697548,0.011376245878636837,0.0046741534024477005,6,6,7,8
