layer,G,boot_id
5,0.8653920352458954,39
6,0.8571071803569794,39
7,0.8375411987304687,39
8,0.7919290781021118,39
9,0.758612334728241,39
10,0.711725527048111,39
11,0.7050515592098237,39
0,0.9625581979751587,40
1,0.9278355399767558,40
2,0.9254209359486898,40
3,0.8896662871042887,40
4,0.9017049034436544,40
5,0.8869830369949341,40
6,0.882577383518219,40
7,0.8708373864491781,40
8,0.8409804264704387,40
9,0.8317279895146688,40
10,0.8005267182985941,40
11,0.8168877482414245,40
0,0.9639739876701718,41
1,0.9176559476625352,41
2,0.9129421512285868,41
3,0.870972542535691,41
4,0.8814006930305844,41
5,0.8721464787210736,41
6,0.8666943992887225,41
7,0.8504216812905812,41
8,0.8090209024293082,41
9,0.7879001696904501,41
10,0.7516201507477533,41
11,0.76674485206604,41
0,0.9668760157766796,42
1,0.9339577101525807,42
2,0.9250776938029698,42
3,0.8892190853754679,42
4,0.9025734492710659,42
5,0.888414013953436,42
6,0.8785033282779512,42
7,0.8685214405968076,42
8,0.8416326670419603,42
9,0.8361964424451193,42
10,0.8045184498741513,42
11,0.8245673037710644,42
0,0.9610625335148403,43
1,0.9211791562182563,43
2,0.9099441234554563,43
3,0.8656738421746663,43
4,0.8788843431643077,43
5,0.8657444204602923,43
6,0.8629935468946185,43
7,0.8542751882757459,43
8,0.8171297482081822,43
9,0.7934614952121463,43
10,0.7590784387929099,43
11,0.776952937245369,43
0,0.9650043408075969,44
1,0.9150271773338318,44
2,0.9120330015818278,44
3,0.8798638224601746,44
4,0.8903578639030456,44
5,0.8811909437179566,44
6,0.8697496136029561,44
7,0.8569376349449158,44
8,0.8247153361638387,44
9,0.8085571964581807,44
10,0.7932928522427877,44
11,0.8027251521746318,44
0,0.9661545753479004,45
1,0.9309148362704686,45
2,0.9180059745198205,45
3,0.8704697035607838,45
4,0.8823058718726748,45
5,0.8728323238236564,45
6,0.8632333619253976,45
7,0.8533144337790353,45
8,0.8210312979561942,45
9,0.7975355443500337,45
10,0.7727485327493577,45
11,0.7717873766308739,45
0,0.9566212182953244,46
1,0.9165505710102263,46
2,0.9072198214985076,46
3,0.864498686222803,46
4,0.8784532263165429,46
5,0.871887226899465,46
6,0.8613971159571693,46
7,0.8453100806190854,46
8,0.8100736254737491,46
9,0.7891429776237124,46
10,0.7726854511669704,46
11,0.8308812606902349,46
0,0.9598606505564281,47
1,0.9151318690606526,47
2,0.9062325571264539,47
3,0.8643083189214978,47
4,0.8775466574089867,47
5,0.8685037131820407,47
6,0.8601116836071014,47
7,0.8478166652577264,47
8,0.8090765029191971,47
9,0.7871368995734623,47
10,0.7556004226207733,47
11,0.7757035791873932,47
0,0.9627039709261486,48
1,0.9136751336710793,48
2,0.906942184482302,48
3,0.8668077715805599,48
4,0.8761483665023532,48
5,0.8678561491625649,48
6,0.8584319267954145,48
7,0.8446030999932971,48
8,0.8082326969930104,48
9,0.7859886118343898,48
10,0.7649072238377163,48
11,0.7773090302944183,48
0,0.9639739536103749,49
1,0.9176559419859023,49
2,0.9129420859473092,49
3,0.870972542535691,49
4,0.8814006987072173,49
5,0.8721464361463275,49
6,0.8666943907737732,49
7,0.8504216415541512,49
8,0.8090209194592067,49
9,0.7879001725287664,49
10,0.751620128041222,49
11,0.76674485206604,49
0,0.961622416973114,50
1,0.926384551184518,50
2,0.9185807300465447,50
3,0.8724509009293148,50
4,0.8855046715055194,50
5,0.8740593620709011,50
6,0.8685340306588581,50
7,0.8531496993133,50
8,0.8194311325039182,50
9,0.797153617654528,50
10,0.7685685306787491,50
11,0.7858250715902874,50
0,0.970035453637441,51
1,0.9298229376475017,51
2,0.9199253678321838,51
3,0.8706744074821472,51
4,0.8831954518953959,51
5,0.865478511651357,51
6,0.8661803801854452,51
7,0.8564759016036987,51
8,0.816677451133728,51
9,0.7954675873120626,51
10,0.7525515635808309,51
11,0.7557144006093343,51
0,0.9613098661104839,52
1,0.9278523286183675,52
2,0.9126580278078715,52
3,0.8605987429618835,52
