metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
k90,6.99,6.0,0.9900000000000002,0.9699999999999998,1.0,0.0,14.000714267493644,100,100,4,0.0
k90,7.0,6.01,0.9900000000000002,0.9699999999999998,1.0,0.0,14.000714267493644,100,100,5,0.0
k90,7.0,6.08,0.9199999999999999,0.8600000000000003,0.9699999999999998,0.0,4.771792116176059,100,100,6,0.0
k90,7.0,6.63,0.3700000000000001,0.2699999999999996,0.45999999999999996,0.0,1.0783585409580356,100,100,7,0.0
k90,7.11,6.9,0.20999999999999996,0.1299999999999999,0.29000000000000004,0.0,0.6816924747438579,100,100,8,0.0
k90,7.85,7.45,0.39999999999999947,0.27999999999999936,0.5299999999999994,0.0,0.8955586616496397,100,100,9,0.0
k90,8.46,7.72,0.7400000000000011,0.5700000000000003,0.9100000000000001,0.0,1.2023576838861239,100,100,10,0.0
k90,8.11,7.62,0.4899999999999993,0.34999999999999964,0.6100000000000003,0.0,1.002002219423525,100,100,11,0.0
k95,7.0,7.0,0.0,0.0,0.0,2.0,,100,100,0,1.0
k95,7.0,7.0,0.0,0.0,0.0,2.0,,100,100,1,1.0
k95,7.0,7.0,0.0,0.0,0.0,2.0,,100,100,2,1.0
k95,7.58,7.31,0.27000000000000046,0.13999999999999968,0.39000000000000057,0.0,0.5616953260836904,100,100,3,0.0
k95,7.99,7.98,0.009999999999999787,-0.020000000000000462,0.040000000000000036,0.868,0.08192596906219282,100,100,4,1.0
k95,8.0,8.16,-0.16000000000000014,-0.2400000000000002,-0.08999999999999986,0.0,-0.5729661032211374,100,100,5,0.0
k95,8.31,8.79,-0.47999999999999865,-0.6399999999999988,-0.33000000000000007,0.0,-0.8721086655389713,100,100,6,0.0
k95,9.44,9.7,-0.2599999999999998,-0.47025000000000056,-0.07000000000000028,0.018,-0.35262987123463646,100,100,7,0.030857142857142854
k95,10.8,10.85,-0.049999999999998934,-0.3002500000000006,0.20000000000000107,0.752,-0.055491582313179695,100,100,8,1.0
k95,12.39,11.94,0.45000000000000107,0.12974999999999906,0.75,0.014,0.4058429997460084,100,100,9,0.028
k95,14.19,12.65,1.5399999999999991,1.1799999999999997,1.8800000000000008,0.0,1.1890297618448824,100,100,10,0.0
k95,13.22,12.37,0.8500000000000014,0.5100000000000016,1.1802500000000011,0.0,0.7468497413824728,100,100,11,0.0
