metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc10,0.000640830751508425,0.000742345423786855,-0.00010151467227843,-0.0001451520043920036,-5.351764026273659e-05,0.0,-0.6195141232160711,100,100,0,0.0
pc10,0.0006298081352724201,0.0009609647319302408,-0.0003311565966578207,-0.0003706371563821519,-0.0002930601677508131,0.0,-2.163578794072788,100,100,1,0.0
pc10,0.0012926764163420951,0.002253656110260585,-0.00096097969391849,-0.001069360871944816,-0.000855326500444791,0.0,-2.4028156630300566,100,100,2,0.0
pc10,0.00220985558000388,0.003836290512699581,-0.001626434932695701,-0.0018186062359891383,-0.0014367408429679916,0.0,-2.305165234091621,100,100,3,0.0
pc10,0.0028901631617918155,0.005030884689185722,-0.0021407215273939063,-0.0023536580073996436,-0.0019305392755777542,0.0,-2.556491991683267,100,100,4,0.0
pc10,0.003184325656620738,0.005608719661831799,-0.0024243940052110615,-0.0026769561881665096,-0.0021732016555615612,0.0,-2.656237429880597,100,100,5,0.0
pc10,0.003694796981289932,0.006168606069404584,-0.002473809088114652,-0.002751887153601274,-0.002191204576054586,0.0,-2.4297520485412067,100,100,6,0.0
pc10,0.0040064796898513595,0.006895685545168766,-0.002889205855317407,-0.0032124652363709075,-0.0025722984673920953,0.0,-2.3909436071795724,100,100,7,0.0
pc10,0.004777859279420178,0.007702295118942807,-0.002924435839522629,-0.0032348065659753068,-0.0026338867922895658,0.0,-2.6040468290988517,100,100,8,0.0
pc10,0.005953541952185283,0.0090646317461505,-0.0031110897939652183,-0.0034148711665766287,-0.0028132947464473423,0.0,-2.767448650817386,100,100,9,0.0
pc10,0.0069716935511677965,0.009229556205682408,-0.002257862654514612,-0.0025731445743003845,-0.0019415620458312272,0.0,-1.9282132061842456,100,100,10,0.0
pc10,0.00686913121957327,0.009136701026000033,-0.0022675698064267627,-0.0026413909862749185,-0.0019214832223951703,0.0,-1.786499098018161,100,100,11,0.0
k85,5.0,5.0,0.0,0.0,0.0,2.0,,100,100,0,1.0
k85,5.0,5.0,0.0,0.0,0.0,2.0,,100,100,1,1.0
k85,5.0,5.0,0.0,0.0,0.0,2.0,,100,100,2,1.0
k85,5.0,5.49,-0.4900000000000002,-0.5899999999999999,-0.3899999999999997,0.0,-1.37925811260129,100,100,3,0.0
k85,5.29,5.9,-0.6100000000000003,-0.7199999999999998,-0.5,0.0,-1.5779380456267709,100,100,4,0.0
k85,5.77,5.9,-0.13000000000000078,-0.23000000000000043,-0.03000000000000025,0.014,-0.3539476257190522,100,100,5,0.042
k85,5.87,5.83,0.040000000000000036,-0.0600000000000005,0.13999999999999968,0.468,0.11163614043886055,100,100,6,0.8022857142857144
k85,5.85,5.91,-0.0600000000000005,-0.15000000000000036,0.02999999999999936,0.198,-0.18449963309768685,100,100,7,0.47520000000000007
k85,5.96,5.94,0.019999999999999574,-0.040000000000000036,0.08000000000000007,0.576,0.09140257315714082,100,100,8,0.8639999999999999
k85,5.99,5.99,0.0,-0.03000000000000025,0.03000000000000025,1.314,0.0,100,100,9,1.0
k85,5.99,6.02,-0.02999999999999936,-0.09999999999999967,0.040000000000000036,0.46,-0.11730565954214303,100,100,10,0.8022857142857144
k85,5.71,6.38,-0.6699999999999999,-0.8100000000000005,-0.5397499999999994,0.0,-1.3586551899704515,100,100,11,0.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,1,1.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,2,1.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,3,1.0
k90,6.0,6.29,-0.29000000000000004,-0.3799999999999999,-0.20999999999999996,0.0,-0.8992954989135648,100,100,4,0.0
k90,6.0,6.45,-0.4500000000000002,-0.5599999999999996,-0.34999999999999964,0.0,-1.272792206135786,100,100,5,0.0
k90,6.0,6.54,-0.54,-0.6399999999999997,-0.4400000000000004,0.0,-1.5245811969478562,100,100,6,0.0
k90,6.01,6.81,-0.7999999999999998,-0.8700000000000001,-0.7200000000000006,0.0,-2.781413981460461,100,100,7,0.0
k90,6.55,7.07,-0.5200000000000005,-0.6499999999999995,-0.3800000000000008,0.0,-1.0425304173657317,100,100,8,0.0
k90,6.93,7.66,-0.7300000000000004,-0.8699999999999992,-0.6099999999999994,0.0,-1.5673784494260676,100,100,9,0.0
k90,7.41,8.08,-0.6699999999999999,-0.8402500000000007,-0.49975000000000025,0.0,-1.043987779796976,100,100,10,0.0
k90,7.07,8.07,-1.0,-1.1500000000000004,-0.8300000000000001,0.0,-1.745054972300842,100,100,11,0.0
k95,6.98,7.0,-0.019999999999999574,-0.04999999999999982,0.0,0.296,-0.2010178182781427,100,100,0,0.35519999999999996
k95,7.0,7.0,0.0,0.0,0.0,2.0,,100,100,1,1.0
k95,7.0,7.0,0.0,0.0,0.0,2.0,,100,100,2,1.0
k95,7.0,7.69,-0.6900000000000004,-0.7800000000000002,-0.5899999999999999,0.0,-2.0993086419565734,100,100,3,0.0
k95,7.27,8.24,-0.9700000000000006,-1.0999999999999988,-0.8400000000000007,0.0,-2.0135460737408675,100,100,4,0.0
k95,7.75,8.87,-1.1199999999999992,-1.3099999999999996,-0.92975,0.0,-1.5914927822498894,100,100,5,0.0
k95,7.94,9.71,-1.7700000000000005,-1.9800000000000004,-1.54,0.0,-2.234563079549097,100,100,6,0.0
k95,8.27,10.75,-2.4800000000000004,-2.74025,-2.209749999999999,0.0,-2.583452260772314,100,100,7,0.0
k95,9.27,12.11,-2.84,-3.1799999999999997,-2.5100000000000016,0.0,-2.3406240096856603,100,100,8,0.0
k95,11.02,13.26,-2.24,-2.65025,-1.8497499999999998,0.0,-1.569713349627887,100,100,9,0.0
k95,12.86,13.99,-1.1300000000000008,-1.5700000000000003,-0.7000000000000011,0.0,-0.7103611035461417,100,100,10,0.0
k95,12.04,13.74,-1.700000000000001,-2.1402499999999987,-1.3099999999999987,0.0,-1.1092199821404076,100,100,11,0.0
