metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8790562935291776,0.9269083029329777,-0.04785200940380008,-0.050009039858184966,-0.0455483600239078,0.0,-5.739356271591535,100,100,7,8,9,0.0
G,0.9259850005923755,0.9031365100547433,0.02284849053763227,0.020565320730670543,0.025360977973718047,0.0,2.556661516447061,100,100,7,9,10,0.0
G,0.9060477298417734,0.8778933145153143,0.028154415326459126,0.025414455578547136,0.03063236719993128,0.0,2.958906161831093,100,100,8,1,2,0.0
G,0.9148589053541896,0.8732789282831881,0.04157997707100147,0.03897738459597499,0.04455902215322814,0.0,4.288167290828423,100,100,8,2,3,0.0
G,0.9267421210521745,0.9059332946330781,0.020808826419096316,0.01900644298726829,0.022612961350322047,0.0,3.0400240507359704,100,100,8,3,4,0.0
G,0.8606611406197622,0.9070299389064312,-0.046368798286669066,-0.048955236488131486,-0.04359253668664453,0.0,-4.670895705898136,100,100,8,4,5,0.0
G,0.823249170045531,0.8972331190520809,-0.07398394900654992,-0.07811894994056406,-0.07013171727867831,0.0,-5.113826164016203,100,100,8,5,6,0.0
G,0.911460589358731,0.9035299233198165,0.007930666038914458,0.005545064201442606,0.010343790770003036,0.0,0.8643179569808934,100,100,8,6,7,0.0
G,0.9154294191854342,0.9131396406080041,0.0022897785774300683,1.7252672676620928e-05,0.004666658775071216,0.05,0.27618042225001865,100,100,8,7,8,0.051923076923076926
G,0.8552520937380335,0.9163989608339846,-0.061146867095951185,-0.06400130497208917,-0.05826430325694953,0.0,-5.779335097615816,100,100,8,8,9,0.0
G,0.9119995281895001,0.8913483718780297,0.02065115631147041,0.01784178284051863,0.023529828838176434,0.0,2.0490185589364485,100,100,8,9,10,0.0
G,0.8852390676505035,0.8635718324411482,0.021667235209355318,0.018893454769927914,0.024763994538997067,0.0,2.0850077613663416,100,100,9,1,2,0.0
G,0.89841922182507,0.8450504064928919,0.05336881533217808,0.05043447006256073,0.056265848794153826,0.0,4.9612101952182,100,100,9,2,3,0.0
G,0.9150646616106941,0.8867239547206295,0.028340706890064626,0.025938218515354314,0.03047472010340019,0.0,3.4231150714689904,100,100,9,3,4,0.0
G,0.8427305940309214,0.8899293533653494,-0.047198759334427964,-0.05020259107175088,-0.04423066628594233,0.0,-4.268746201281515,100,100,9,4,5,0.0
G,0.7924637730632509,0.8692175805431509,-0.07675380747990002,-0.0809872794359215,-0.07218774681751246,0.0,-4.857920636569528,100,100,9,5,6,0.0
G,0.8898284929763703,0.8766203135436489,0.013208179432721456,0.010418392626456177,0.015850296514765345,0.0,1.3389084003353102,100,100,9,6,7,0.0
G,0.8963409612211916,0.8959288475636451,0.00041211365754645346,-0.00225721215345559,0.0031183867497813792,0.72,0.04280442451694051,100,100,9,7,8,0.7199999999999999
G,0.8159751458655273,0.9132919554024461,-0.09731680953691879,-0.10115485122611817,-0.09403633896351328,0.0,-7.272372591442538,100,100,9,8,9,0.0
