metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.7885920650722489,0.8627322806990334,-0.07414021562678452,-0.07989205433038048,-0.0683779287925318,0.0,-3.6668241203256944,100,100,8,9,10,0.0
G,0.7529550070142936,0.8175622544047377,-0.0646072473904441,-0.07087331090137867,-0.05834045459347816,0.0,-2.7849589141677336,100,100,9,1,2,0.0
G,0.8116928036217652,0.7602280175439894,0.051464786077775826,0.04546401285905198,0.05693943329276083,0.0,2.3273779493022126,100,100,9,2,3,0.0
G,0.8129277394276764,0.7902709038479934,0.02265683557968301,0.01683457979105762,0.028153298770801874,0.0,1.1271076788582295,100,100,9,3,4,0.0
G,0.7787349080268352,0.8086338622678839,-0.029898954241048714,-0.03623259624819895,-0.023515263978545486,0.0,-1.2659578753863279,100,100,9,4,5,0.0
G,0.7564019325110647,0.8657823956892604,-0.10938046317819572,-0.11753710007226426,-0.10122146035911783,0.0,-3.6991983207659858,100,100,9,5,6,0.0
G,0.8239300548803239,0.8730951105166997,-0.049165055636375854,-0.054412966323478286,-0.04394580461807395,0.0,-2.60704233188601,100,100,9,6,7,0.0
G,0.8145035215389163,0.8924176118577285,-0.07791409031881225,-0.08155919206740868,-0.0740237905419654,0.0,-5.69751015211089,100,100,9,7,8,0.0
G,0.7776701444075222,0.8939430610556452,-0.116272916648123,-0.12033480885725413,-0.11177967131100014,0.0,-7.557192431477734,100,100,9,8,9,0.0
G,0.7338590879747791,0.8383914747110436,-0.10453238673626453,-0.11321724632389511,-0.09517654864381236,0.0,-3.2187922270354115,100,100,9,9,10,0.0
G,0.6926617481150327,0.8419324878794806,-0.14927073976444794,-0.1562677920002254,-0.14147441716809114,0.0,-5.393433674517147,100,100,10,1,2,0.0
G,0.7618544005841489,0.7752774897052183,-0.013423089121069376,-0.02212603890800032,-0.005949461652598551,0.0,-0.46193553696946904,100,100,10,2,3,0.0
G,0.7885706931049862,0.792002680415199,-0.0034319873102127696,-0.013431297291146699,0.006445979380891482,0.514,-0.09160868355094628,100,100,10,3,4,0.5389514563106796
G,0.739222844825141,0.7995271182571141,-0.06030427343197309,-0.07050994860069285,-0.049631566255799814,0.0,-1.6357074111507441,100,100,10,4,5,0.0
G,0.7054928018665976,0.8795096925785617,-0.17401689071196413,-0.18648878812141267,-0.16123113390207303,0.0,-3.757887559246424,100,100,10,5,6,0.0
G,0.8891622564447301,0.8989857949179316,-0.009823538473201499,-0.0165105771796451,-0.0032447068384478086,0.0,-0.39345667241463417,100,100,10,6,7,0.0
G,0.8181099597773854,0.8979509535663658,-0.07984099378898035,-0.08490286390587469,-0.07457649307208401,0.0,-4.393699945557158,100,100,10,7,8,0.0
G,0.7278726306068046,0.8366946935180632,-0.10882206291125862,-0.11825528624584633,-0.09995435572651555,0.0,-3.2532429939745517,100,100,10,8,9,0.0
G,0.7076345078140968,0.7831695606500384,-0.07553505283594164,-0.08584528433338745,-0.06610408394641194,0.0,-2.0750728464958987,100,100,10,9,10,0.0
G,0.7492448525367275,0.5722806508837356,0.17696420165299187,0.1524971837270163,0.1998414800648461,0.0,2.0163768513958327,100,100,11,1,2,0.0
G,0.9124803241103414,0.5114978235358933,0.40098250057444806,0.3842254980741565,0.4164097297639121,0.0,6.904964115145084,100,100,11,2,3,0.0
G,0.9225562962090212,0.8931924289105432,0.029363867298478064,0.02436687987734142,0.03373391578139523,0.0,1.6992501197588568,100,100,11,3,4,0.0
G,0.6852406253218061,0.9088909800260785,-0.2236503547042724,-0.24049053601984377,-0.20775337478126096,0.0,-3.6743139296582874,100,100,11,4,5,0.0
G,0.601426781980646,0.4207697480822957,0.1806570338983503,0.15835498178850355,0.2029429935328876,0.0,2.27333273661214,100,100,11,5,6,0.0
G,0.9236012992362181,0.5878630027811206,0.33573829645509756,0.3228887685207058,0.34889225069274393,0.0,7.253655637835289,100,100,11,6,7,0.0
G,0.6807655412143186,0.7441341529067548,-0.06336861169243613,-0.07538125093822338,-0.05161522441350859,0.0,-1.3938229592788534,100,100,11,7,8,0.0
G,0.8831053637408075,0.7976479061694505,0.08545745757135703,0.05867976955879371,0.11119095418173135,0.0,0.8965956324121959,100,100,11,8,9,0.0
G,0.6330075659706952,0.6905663506137948,-0.0575587846430996,-0.0805984845308869,-0.035403923565283976,0.0,-0.6811237106657632,100,100,11,9,10,0.0
