layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
1,2,5,,0.8215945959091187,"[[ 0.98290986  0.18260905  0.00538823 -0.00365243 -0.02235741]
 [-0.17692134  0.9625474  -0.12349029 -0.1446659   0.07760917]
 [-0.03487189  0.16974029  0.89620626  0.40838695  0.00257367]
 [ 0.00948375 -0.08005455  0.4260656  -0.9010004   0.0129513 ]
 [-0.03579303  0.07025555 -0.00188613 -0.02183706 -0.9966456 ]]",4
2,3,5,,0.7605539560317993,"[[ 0.9964145   0.06934696 -0.01740873 -0.0344192  -0.02935082]
 [-0.06569736  0.9938772  -0.02205328  0.05591471  0.06541561]
 [ 0.0154354   0.02360653  0.99931365 -0.02098658  0.01167411]
 [ 0.03732427 -0.05081797  0.0219777   0.9971424  -0.03533361]
 [ 0.03479555 -0.06526417 -0.0099905   0.03091076  0.99673194]]",4
3,4,5,,0.7300152778625488,"[[ 0.99362934  0.09633761 -0.01136913 -0.04960998 -0.02879838]
 [-0.09642328  0.9947112  -0.03132423  0.01323656 -0.00977263]
 [ 0.02320129  0.02870242  0.95620203  0.2896811   0.0200135 ]
 [ 0.04494317 -0.01785573 -0.2890921   0.95522255 -0.04045935]
 [ 0.0290697   0.01121508 -0.03151367  0.03159761  0.99851775]]",4
4,5,5,,0.6919963359832764,"[[ 9.9635696e-01  4.7291595e-02  1.8430841e-05 -4.2884685e-02
  -5.6543466e-02]
 [-4.5142189e-02  9.9268770e-01 -1.0582169e-01  3.5722084e-02
   7.6784901e-03]
 [-4.1213883e-03  1.0357880e-01  9.9209791e-01  6.2478062e-02
  -3.3054810e-02]
 [ 4.2613581e-02 -3.9959345e-02 -5.9620943e-02  9.9579346e-01
  -3.7790645e-02]
 [ 5.8326971e-02 -3.0434218e-03  3.1445056e-02  3.7105072e-02
   9.9710739e-01]]",4
5,6,5,,0.6936691403388977,"[[ 0.9918406  -0.11942589  0.02427149 -0.03593397 -0.01045306]
 [ 0.12001757  0.99235433  0.01376318  0.02500498 -0.00372809]
 [-0.01926915 -0.01600481  0.98216516  0.18626924 -0.00529153]
 [ 0.03692986 -0.02661157 -0.1858429   0.98152137  0.0024846 ]
 [ 0.01062232  0.00243284  0.00596443 -0.00173555  0.9999214 ]]",4
6,7,5,,0.6923593878746033,"[[ 0.9980816  -0.04261392 -0.0298736   0.03232243  0.00894508]
 [ 0.0390983   0.99583167 -0.07105739  0.0327668   0.02584006]
 [ 0.03953551  0.07562701  0.9725909  -0.21449777 -0.02784019]
 [ 0.02527349  0.01438358 -0.21567358 -0.9747314   0.05037972]
 [ 0.01013141  0.02401916 -0.04012759 -0.04208476 -0.9979675 ]]",4
7,8,5,,0.7805119156837463,"[[ 0.99804217 -0.03518512 -0.02942116  0.03331502 -0.0264292 ]
 [ 0.03506625  0.9979815   0.03637086  0.0383252   0.00341372]
 [ 0.03579705 -0.02649145  0.9651122  -0.257734   -0.01218485]
 [-0.02646153 -0.04546976  0.2572879   0.9648607  -0.00889909]
 [-0.02647086  0.00506658 -0.01315381 -0.00619853 -0.999531  ]]",4
8,9,5,,0.7883216738700867,"[[ 9.99266028e-01 -2.09850781e-02 -1.15436595e-02  2.98799705e-02
  -1.05273584e-03]
 [ 1.98048279e-02  9.99107420e-01 -7.00469734e-03  3.66491228e-02
  -1.34357004e-04]
 [-7.55244587e-03 -1.99817540e-03 -9.91028070e-01 -1.30762294e-01
   2.65268367e-02]
 [-3.18915546e-02 -3.65195870e-02 -1.31930336e-01  9.87323284e-01
  -7.37310648e-02]
 [ 1.09983096e-03  2.53527565e-03 -1.65994093e-02 -7.65368789e-02
  -9.96924698e-01]]",4
9,10,5,,1.1671879291534424,"[[ 9.9705791e-01  4.4985123e-02  1.7116046e-02 -4.1044913e-03
  -5.9514150e-02]
 [-4.6916451e-02  9.9713087e-01  5.7034627e-02 -6.0086520e-03
  -1.5483605e-02]
 [-1.5380646e-02 -5.7034321e-02  9.9062383e-01  1.2078227e-01
  -2.4217598e-02]
 [-2.6948559e-05  1.1460642e-02 -1.2211283e-01  9.8788905e-01
  -9.5039144e-02]
 [ 5.8631748e-02  1.7945047e-02  1.4383462e-02  9.7128861e-02
   9.9327707e-01]]",4
10,11,5,,1.078190565109253,"[[ 0.9517676  -0.27941525  0.00681127  0.11274792 -0.05750599]
 [ 0.26788092  0.95544314  0.08090688  0.06919003 -0.06352147]
 [-0.0238574  -0.07401843  0.9962554  -0.0319126   0.02022232]
 [-0.01711005  0.01514478  0.00334871  0.5924781   0.8052555 ]
 [ 0.14668398  0.05785658 -0.029525   -0.79401004  0.58635545]]",4
0,1,5,,0.8046402931213379,"[[ 0.9990523  -0.01686333  0.02123693 -0.01227072  0.03175812]
 [ 0.01951404  0.9859839  -0.01092568  0.16417068 -0.01958705]
 [-0.01981972  0.00840188  0.9990669   0.01425334 -0.03462363]
 [ 0.00870609 -0.16391812 -0.01155292  0.9859769   0.02777067]
 [ 0.03232823 -0.02473268 -0.03408105  0.02332164 -0.9983174 ]]",5
1,2,5,,0.8277639150619507,"[[ 0.98417896  0.17513452  0.00946653 -0.00847585 -0.02362447]
 [-0.17058928  0.96666306 -0.09210154 -0.1489834   0.07604624]
 [-0.03053463  0.14062415  0.9126311   0.38261673 -0.00114082]
 [ 0.00668766 -0.10205649  0.39813128 -0.91156846  0.00861326]
 [-0.03624742  0.06855448 -0.00485514 -0.01948007 -0.9967865 ]]",5
2,3,5,,0.7484395503997803,"[[ 0.99773973  0.05150029 -0.01347163 -0.02743711 -0.03047751]
 [-0.04867671  0.99583447 -0.02204592  0.04399639  0.05935155]
 [ 0.01183293  0.02326922  0.99900544 -0.03297719  0.01480268]
 [ 0.02902695 -0.04007987  0.03397936  0.9977248  -0.0306874 ]
 [ 0.03410915 -0.05927568 -0.01288355  0.02773618  0.9971899 ]]",5
