metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.7598119208103133,0.8470752317124888,-0.08726331090217543,-0.09230630058338728,-0.082341296378038,0.0,-4.8293394793695725,100,100,10,7,8,0.0
G,0.8189025246079952,0.7898774143329689,0.0290251102750263,0.02222086223738761,0.03592165290775975,0.0,1.2662420391813343,100,100,10,8,9,0.0
G,0.7684273769642627,0.8001490624277365,-0.03172168546347387,-0.038862874109640906,-0.024150104437626545,0.0,-1.2720675718304686,100,100,10,9,10,0.0
G,0.6635628097278199,0.39770465637758257,0.2658581533502373,0.2511870316569122,0.28100600742340015,0.0,4.7787754835676655,100,100,11,1,2,0.0
G,0.9666129483145381,0.3987546631737597,0.5678582851407785,0.5535867983791282,0.5835593877289887,0.0,10.40015646942997,100,100,11,2,3,0.0
G,0.6239112626046446,0.7181631405473584,-0.09425187794271384,-0.11510759687472677,-0.07253647283725963,0.0,-1.1770962617259886,100,100,11,3,4,0.0
G,0.6968549931749467,0.8805684347597379,-0.1837134415847912,-0.1945257043941538,-0.17311917054821394,0.0,-4.607143365407104,100,100,11,4,5,0.0
G,0.9070477517668216,0.8414092592956528,0.06563849247116882,0.062026313052563134,0.06937778201349173,0.0,4.936751828690495,100,100,11,5,6,0.0
G,0.7637940870693751,0.8100022258309144,-0.046208138761539286,-0.05777093508258372,-0.03407214150520428,0.0,-1.125089992325005,100,100,11,6,7,0.0
G,0.7250865153563874,0.6468284683316236,0.0782580470247638,0.06585333500505679,0.08902030037641663,0.0,1.8726566806700258,100,100,11,7,8,0.0
G,0.9205672294194737,0.660435221540372,0.2601320078791016,0.24823144859967278,0.27190718161473915,0.0,6.034747054462268,100,100,11,8,9,0.0
G,0.9301080836440839,0.5967525065267341,0.33335557711734987,0.3219208740689769,0.34462262131518107,0.0,8.299205053287546,100,100,11,9,10,0.0
