layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
2,3,5,,1.389839768409729,"[[ 0.44191775  0.8814265  -0.13820256  0.04711994  0.08047163]
 [-0.8839514   0.44724536  0.05033482  0.12312432 -0.03013875]
 [-0.11080962 -0.11310403 -0.9757658   0.04916832  0.14280152]
 [ 0.09509731 -0.09129231  0.04641078  0.9899363  -0.02223572]
 [-0.04490402 -0.04395469  0.15522112  0.015125    0.98576325]]",4
3,4,5,,1.1369502544403076,"[[ 9.7169894e-01 -2.3033941e-01 -2.2338778e-02 -4.6714742e-02
  -7.9775555e-03]
 [-2.3111348e-01 -9.3582618e-01 -2.3247014e-01 -6.2437732e-02
  -1.1346861e-01]
 [-3.2193363e-02 -2.4300361e-01  9.6601355e-01  5.6437939e-02
   5.9543364e-02]
 [ 8.7845366e-04  1.0961289e-01  1.0729843e-01 -4.2082971e-01
  -8.9407694e-01]
 [ 3.6749892e-02 -1.0363567e-02 -2.7631221e-02  9.0201795e-01
  -4.2911789e-01]]",4
4,5,5,,1.2139149904251099,"[[ 0.98877406  0.03264766  0.13012764  0.03916299 -0.05284948]
 [-0.05597516  0.9758202   0.18028925 -0.08826265 -0.06593296]
 [-0.10665186 -0.21374568  0.8922142  -0.33786198 -0.18094508]
 [-0.08351561 -0.00549053  0.15478101  0.76822543 -0.6155222 ]
 [ 0.02903763 -0.03149063 -0.36132967 -0.5351214  -0.76239824]]",4
5,6,5,,1.1310709714889526,"[[ 0.9569335  -0.16305646 -0.213551    0.09043742  0.06251302]
 [ 0.11664724  0.9700845  -0.2083419   0.03797499 -0.0219329 ]
 [ 0.23307084  0.16364795  0.934994    0.14380026 -0.15493587]
 [ 0.1017419  -0.0097736  -0.03761493 -0.6851708  -0.72019386]
 [-0.07744818 -0.07397634 -0.18804532  0.7072775  -0.67299837]]",4
6,7,5,,1.2224199771881104,"[[ 0.99132717  0.0904584   0.06192375 -0.03100481  0.06551243]
 [-0.10685503  0.9680268   0.21587873 -0.01822674  0.06760553]
 [-0.04893716 -0.22187364  0.9369616  -0.26291755  0.03680491]
 [ 0.0034041  -0.05245299  0.24207933  0.93946815  0.23671547]
 [-0.05870282 -0.05255856 -0.11429094 -0.21674956  0.96630675]]",4
7,8,5,,1.2845455408096313,"[[ 0.93148124 -0.16541722 -0.29212627 -0.01003426 -0.13979055]
 [ 0.1480386   0.9818656  -0.08146423  0.08520795 -0.0112989 ]
 [-0.10966228 -0.08237684 -0.55143404  0.6749727   0.4706597 ]
 [-0.2767702   0.02077127 -0.7745719  -0.52718914 -0.21231307]
 [ 0.14764746  0.03687343  0.06312428 -0.5090406   0.84482753]]",4
8,9,5,,1.3935490846633911,"[[ 0.90352005  0.33384728 -0.26349166 -0.05231915  0.00567953]
 [-0.30755317  0.9376803   0.13848831 -0.03370484 -0.07649625]
 [-0.15621118  0.07707734 -0.58762175  0.77189624  0.16892055]
 [ 0.24707493 -0.01828687  0.693301    0.6323561  -0.24099594]
 [ 0.06012107  0.05501184  0.2922799   0.02070588  0.95262945]]",4
9,10,5,,1.275708794593811,"[[ 0.95358825 -0.19582002 -0.03385529  0.20794849  0.08907981]
 [ 0.1298559   0.85241854 -0.47182032  0.05514936  0.17568208]
 [-0.21245007  0.0161992   0.12390256  0.96301305  0.10888743]
 [-0.15106331 -0.47305682 -0.86180943  0.07782336  0.06800806]
 [-0.07649663 -0.10484239  0.13480377 -0.14235613  0.97196656]]",4
10,11,5,,1.590563416481018,"[[ 0.9149167   0.23594338 -0.29565525 -0.08126491 -0.11507457]
 [-0.36571702  0.7730589  -0.3528597  -0.3342342  -0.18002376]
 [-0.14319022 -0.55340475 -0.7749422  -0.24729382 -0.10747163]
 [-0.08790095  0.1754244  -0.4026833   0.8916416   0.06573492]
 [ 0.03079758  0.09838778 -0.1593387  -0.1597012   0.9687508 ]]",4
0,1,5,,1.2060492038726807,"[[ 0.8124301  -0.57263297  0.06223204  0.08786614 -0.02134497]
 [ 0.53829634  0.8053303   0.22178756  0.11102778 -0.01277543]
 [-0.15596624 -0.1404079   0.9656337  -0.1520379   0.0199079 ]
 [-0.15940152 -0.06179102  0.11989976  0.97725546 -0.03699882]
 [ 0.02145117 -0.00142707 -0.01063848  0.0425287   0.99880725]]",5
