layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
5,90,0.22175590693950653,0.1955166608095169,0.14136137068271637,0.1317366361618042,0.08596326410770416,0.06510434299707413,0.05327588692307472,0.021532323211431503,0.011681631207466125,0.008048728108406067,7,8,13,9
6,90,0.24188946187496185,0.1889665275812149,0.1361534595489502,0.122359499335289,0.08219905942678452,0.061709847301244736,0.05082992836833,0.022683635354042053,0.011242032051086426,0.010029273107647896,7,8,14,9
7,90,0.25196683406829834,0.1734221875667572,0.1348886936903,0.12486612796783447,0.07736228406429291,0.05935974046587944,0.05363613739609718,0.027228251099586487,0.012204010039567947,0.009185136295855045,7,8,14,9
8,90,0.24099887907505035,0.17446458339691162,0.15924108028411865,0.1081966757774353,0.07325327396392822,0.05908818915486336,0.04520285129547119,0.025387940928339958,0.014293999411165714,0.012289642356336117,7,9,16,9
9,90,0.24829217791557312,0.17237427830696106,0.1348544806241989,0.12423592805862427,0.06626603752374649,0.05493166297674179,0.04030466452240944,0.024406831711530685,0.01563521847128868,0.01425387617200613,8,11,17,9
10,90,0.2535807490348816,0.19662153720855713,0.140539288520813,0.1077658087015152,0.050311923027038574,0.048651184886693954,0.03619679436087608,0.03110600635409355,0.017081620171666145,0.014842432923614979,8,11,17,9
11,90,0.7607294321060181,0.049210429191589355,0.04247893765568733,0.033436328172683716,0.021076660603284836,0.01740831509232521,0.013894674368202686,0.0093389842659235,0.005653603468090296,0.005119103938341141,3,5,9,9
0,90,0.21958868205547333,0.1894487887620926,0.16430947184562683,0.12223663926124573,0.10786179453134537,0.09003077447414398,0.054372865706682205,0.022370724007487297,0.0074324700981378555,0.005801520310342312,6,7,8,10
1,90,0.2616284191608429,0.1780311018228531,0.1552024483680725,0.11018205434083939,0.09672042727470398,0.0787903442978859,0.04872174933552742,0.019690414890646935,0.009211037307977676,0.006637872196733952,6,7,9,10
2,90,0.21534977853298187,0.1875649094581604,0.1754712611436844,0.1127147451043129,0.09591281414031982,0.07814188301563263,0.05216672644019127,0.019948303699493408,0.008359702304005623,0.0064911870285868645,6,7,10,10
3,90,0.20645277202129364,0.18855486810207367,0.1661926805973053,0.1145436093211174,0.09149911254644394,0.07430268824100494,0.053103815764188766,0.021637437865138054,0.016083575785160065,0.008575418964028358,7,8,12,10
4,90,0.21349336206912994,0.18190281093120575,0.15917469561100006,0.12894225120544434,0.08923760056495667,0.0733131468296051,0.054981011897325516,0.02045949175953865,0.01061407569795847,0.006904002744704485,7,7,12,10
5,90,0.22009651362895966,0.19637663662433624,0.1420408934354782,0.1323859989643097,0.08643333613872528,0.06499942392110825,0.05351967364549637,0.021342312917113304,0.0095220310613513,0.007373764179646969,7,8,13,10
6,90,0.23994849622249603,0.1892157942056656,0.1377352625131607,0.12239866703748703,0.08257987350225449,0.06184761971235275,0.05116778984665871,0.022071074694395065,0.011172754690051079,0.00842259544879198,7,8,14,10
7,90,0.24987849593162537,0.1728561520576477,0.13586539030075073,0.12451325356960297,0.07820476591587067,0.06064251810312271,0.053506214171648026,0.026934804394841194,0.010528896003961563,0.007790983188897371,7,8,15,10
8,90,0.24408598244190216,0.17362254858016968,0.15796266496181488,0.1071503758430481,0.07329075038433075,0.058986321091651917,0.04581981152296066,0.02443835511803627,0.014268257655203342,0.009346656501293182,7,10,17,10
9,90,0.250753790140152,0.17269614338874817,0.1341792792081833,0.12070227414369583,0.06667179614305496,0.055371642112731934,0.04053998738527298,0.024280942976474762,0.017082052305340767,0.012193115428090096,8,11,18,10
10,90,0.2562451958656311,0.1968153566122055,0.13963061571121216,0.10536305606365204,0.05007176846265793,0.048515092581510544,0.03606591373682022,0.03181268647313118,0.017385518178343773,0.014584583230316639,8,11,18,10
11,90,0.7575977444648743,0.049926891922950745,0.04201870411634445,0.033764421939849854,0.021537449210882187,0.017943982034921646,0.014303157106041908,0.009335187263786793,0.006333022844046354,0.004761675838381052,4,5,9,10
0,90,0.2202146202325821,0.18897369503974915,0.16558437049388885,0.12267524003982544,0.10769671946763992,0.09018774330615997,0.054337918758392334,0.022420860826969147,0.005812068469822407,0.004363715182989836,6,7,8,11
1,90,0.26639023423194885,0.17690902948379517,0.15666955709457397,0.11101561039686203,0.09568808227777481,0.079899363219738,0.04797079786658287,0.019446315243840218,0.007366217207163572,0.005462436005473137,6,7,8,11
