layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
1,2,5,,0.35191625356674194,0.40423348546028137,[0.31466722 0.33085257 0.35008568 0.35974225 0.4042335 ],99
2,3,5,,0.36880919337272644,0.47659239172935486,[0.30415475 0.3380417  0.34614238 0.37911475 0.4765924 ],99
3,4,5,,0.33097636699676514,0.41285181045532227,[0.26581925 0.30421606 0.32735276 0.3446419  0.4128518 ],99
4,5,5,,0.33339810371398926,0.38929563760757446,[0.2920417  0.31091136 0.32587135 0.34887046 0.38929564],99
5,6,5,,0.3435506820678711,0.3958839178085327,[0.30983582 0.31719357 0.33147198 0.36336812 0.39588392],99
6,7,5,,0.3456750512123108,0.4096068739891052,[0.29704103 0.30605406 0.3373055  0.37836775 0.40960687],99
7,8,5,,0.35453516244888306,0.4113630950450897,[0.2999715  0.33221552 0.34750995 0.38161576 0.4113631 ],99
8,9,5,,0.3538711965084076,0.40062329173088074,[0.31073305 0.3221956  0.34866533 0.38713875 0.4006233 ],99
9,10,5,,0.37384578585624695,0.44303789734840393,[0.3128023  0.33322215 0.3801965  0.39997002 0.4430379 ],99
10,11,5,,0.46420344710350037,0.7456009984016418,[0.33058494 0.3412492  0.4065531  0.49702904 0.745601  ],99
