layer,level_from,level_to,G,boot_id
5,6,7,0.9307702422142029,3
5,7,8,0.9312830845514933,3
5,8,9,0.9433137536048889,3
5,9,10,0.9239921490351359,3
6,1,2,0.9329728762308757,3
6,2,3,0.9665194074312846,3
6,3,4,0.9510146578152975,3
6,4,5,0.9326873381932577,3
6,5,6,0.9365339438120525,3
6,6,7,0.9216899633407593,3
6,7,8,0.9240296920140584,3
6,8,9,0.9286111076672872,3
6,9,10,0.9096051732699076,3
7,1,2,0.926960023244222,3
7,2,3,0.9622211496035258,3
7,3,4,0.9466411352157593,3
7,4,5,0.9200671990712483,3
7,5,6,0.9265966733296712,3
7,6,7,0.9106212298075358,3
7,7,8,0.9143273552258809,3
7,8,9,0.9230526208877563,3
7,9,10,0.9023741404215495,3
8,1,2,0.9112447778383891,3
8,2,3,0.9543065428733826,3
8,3,4,0.9338833491007487,3
8,4,5,0.9092111945152282,3
8,5,6,0.9142143170038859,3
8,6,7,0.8950349847475688,3
8,7,8,0.9035792748133341,3
8,8,9,0.9141832987467448,3
8,9,10,0.8935946067174275,3
9,1,2,0.8981480717658996,3
9,2,3,0.9376208782196045,3
9,3,4,0.9063545147577922,3
9,4,5,0.8889224251111348,3
9,5,6,0.897953204313914,3
9,6,7,0.8794069091478983,3
9,7,8,0.8917104840278626,3
9,8,9,0.8944306095441182,3
9,9,10,0.8878482182820638,3
10,1,2,0.8930126945177714,3
10,2,3,0.9216786980628967,3
10,3,4,0.8810024738311768,3
10,4,5,0.8611353794733684,3
10,5,6,0.8719721515973409,3
10,6,7,0.8700570662816366,3
10,7,8,0.8750541806221008,3
10,8,9,0.8693620999654134,3
10,9,10,0.863184122244517,3
11,1,2,0.8454633951187134,3
11,2,3,0.9522199630737305,3
11,3,4,0.8976353724797567,3
11,4,5,0.7871272524197896,3
11,5,6,0.8533393025398255,3
11,6,7,0.8131588260332744,3
11,7,8,0.8229295253753662,3
11,8,9,0.863025947411855,3
11,9,10,0.8085669716199239,3
0,1,2,0.9921475092569987,4
0,2,3,0.9914441545804341,4
0,3,4,0.9909305055936177,4
0,4,5,0.9901546557744344,4
0,5,6,0.9907124598821004,4
0,6,7,0.9888309677441914,4
0,7,8,0.9905916531880696,4
0,8,9,0.9923293709754943,4
0,9,10,0.9903578996658325,4
1,1,2,0.9916426022847493,4
1,2,3,0.9917651454607646,4
1,3,4,0.9906300028165181,4
1,4,5,0.9881411592165629,4
1,5,6,0.9899427970250447,4
1,6,7,0.9891471227010091,4
1,7,8,0.9900160789489746,4
1,8,9,0.9903235872586568,4
1,9,10,0.9874316692352295,4
2,1,2,0.9825566013654073,4
2,2,3,0.9836473345756531,4
2,3,4,0.9822297732035319,4
2,4,5,0.9800693551699321,4
2,5,6,0.9821771264076233,4
2,6,7,0.9819077293078105,4
2,7,8,0.9764912048975627,4
2,8,9,0.9775696555773418,4
2,9,10,0.9736665089925131,4
3,1,2,0.9670449574788411,4
3,2,3,0.9755510528882344,4
3,3,4,0.969269593556722,4
3,4,5,0.96933567126592,4
3,5,6,0.970787791411082,4
3,6,7,0.9637706597646077,4
3,7,8,0.9530803203582764,4
3,8,9,0.9613860726356507,4
3,9,10,0.9513097922007243,4
4,1,2,0.9562246918678283,4
4,2,3,0.9718660434087117,4
4,3,4,0.9612013856569926,4
4,4,5,0.9572652538617452,4
4,5,6,0.9618551572163899,4
4,6,7,0.948096505800883,4
4,7,8,0.9352814197540283,4
4,8,9,0.9476766784985861,4
