layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
8,81,0.2738916575908661,0.2229536920785904,0.12485328316688538,0.10722928494215012,0.06288935244083405,0.05463944375514984,0.039464693516492844,0.025967402383685112,0.009213477373123169,0.005950308870524168,7,8,15,sentence.4
9,81,0.27332189679145813,0.22046035528182983,0.12239014357328415,0.10067860782146454,0.06075626239180565,0.05487293377518654,0.038888927549123764,0.024319708347320557,0.010841592215001583,0.008125261403620243,7,9,18,sentence.4
10,81,0.27391088008880615,0.20601437985897064,0.11957713216543198,0.09198954701423645,0.06589212268590927,0.05061021447181702,0.03780072182416916,0.023601574823260307,0.014611351303756237,0.01200479082763195,8,11,20,sentence.4
11,81,0.3255648910999298,0.17334793508052826,0.10810510069131851,0.07793759554624557,0.060443997383117676,0.04171018302440643,0.03682591766119003,0.030319243669509888,0.019526852294802666,0.016263145953416824,8,11,20,sentence.4
0,81,0.3192742168903351,0.187262624502182,0.14083650708198547,0.11885536462068558,0.08169575780630112,0.06783644109964371,0.040628496557474136,0.03399660065770149,0.001008635968901217,0.0007090896833688021,6,6,7,sentence.5
1,81,0.3608052134513855,0.18328748643398285,0.1303033083677292,0.11866060644388199,0.07267940044403076,0.05703914538025856,0.03636869415640831,0.03031025268137455,0.001161780790425837,0.000809397897683084,5,6,7,sentence.5
2,81,0.36995023488998413,0.18862150609493256,0.12727545201778412,0.1121160238981247,0.06397666782140732,0.05099400877952576,0.03358716890215874,0.031235188245773315,0.002790128579363227,0.002251412020996213,5,6,8,sentence.5
3,81,0.3455921709537506,0.19990183413028717,0.12588682770729065,0.11159361898899078,0.06348080933094025,0.05142601206898689,0.03316882625222206,0.030910257250070572,0.005757463164627552,0.0038032932206988335,6,7,8,sentence.5
4,81,0.32440876960754395,0.20367617905139923,0.12812045216560364,0.1151392012834549,0.0627453625202179,0.05218690633773804,0.03422192856669426,0.03208528459072113,0.0065546780824661255,0.003738305764272809,6,7,8,sentence.5
5,81,0.31648626923561096,0.20820367336273193,0.12682726979255676,0.11268400400876999,0.062499258667230606,0.051458343863487244,0.03748272359371185,0.029555974528193474,0.006580204237252474,0.004386099986732006,6,7,9,sentence.5
6,81,0.31504711508750916,0.2085108906030655,0.12559783458709717,0.10986947268247604,0.06273271888494492,0.049063846468925476,0.03899994120001793,0.028493309393525124,0.00704511534422636,0.004911346826702356,6,7,10,sentence.5
7,81,0.29606351256370544,0.21594078838825226,0.13018089532852173,0.10662990063428879,0.06257645785808563,0.04880847781896591,0.038614094257354736,0.02675815112888813,0.00790370348840952,0.005333971232175827,6,8,13,sentence.5
8,81,0.27105575799942017,0.22265714406967163,0.1255800724029541,0.10726801306009293,0.06266641616821289,0.0549919530749321,0.03946559876203537,0.025710446760058403,0.009806408546864986,0.006028430536389351,7,8,16,sentence.5
9,81,0.27013954520225525,0.21968218684196472,0.12237723916769028,0.10129103809595108,0.06106129661202431,0.054767459630966187,0.038888223469257355,0.024218549951910973,0.011916070245206356,0.008410708978772163,7,9,18,sentence.5
10,81,0.27022042870521545,0.20552153885364532,0.1192430630326271,0.09265439212322235,0.06625731289386749,0.05053602531552315,0.037751562893390656,0.02383994124829769,0.015902558341622353,0.012363938614726067,8,11,21,sentence.5
11,81,0.3180539011955261,0.17354941368103027,0.10802765935659409,0.079652339220047,0.06073576584458351,0.04225960001349449,0.03725268691778183,0.030500836670398712,0.02094399742782116,0.016832487657666206,8,12,21,sentence.5
0,81,0.3208436071872711,0.18660910427570343,0.14068184792995453,0.11892318725585938,0.0816783457994461,0.06785765290260315,0.040569160133600235,0.03402081876993179,0.0008602666785009205,0.0007115911575965583,6,6,7,sentence.6
1,81,0.36303094029426575,0.18282891809940338,0.1299886703491211,0.11887654662132263,0.07256527990102768,0.057142674922943115,0.036190733313560486,0.030387189239263535,0.0009043968166224658,0.0007713514496572316,5,6,7,sentence.6
2,81,0.3740485906600952,0.1886911690235138,0.12695130705833435,0.1118306964635849,0.06378976255655289,0.05108913034200668,0.03353417292237282,0.031209129840135574,0.002480830531567335,0.0020483937114477158,5,6,8,sentence.6
3,81,0.3496896028518677,0.2001395970582962,0.12602956593036652,0.11246271431446075,0.06328064203262329,0.05143243074417114,0.033143654465675354,0.03112044744193554,0.0055265179835259914,0.0032041347585618496,5,6,8,sentence.6
4,81,0.326312780380249,0.2050500214099884,0.1282120645046234,0.11629731953144073,0.0629492774605751,0.052363961935043335,0.03428921476006508,0.032394275069236755,0.006029462441802025,0.0034270763862878084,6,7,8,sentence.6
5,81,0.3193707764148712,0.2099376618862152,0.12659409642219543,0.11300831288099289,0.062445852905511856,0.05182327330112457,0.03766666352748871,0.029876500368118286,0.006087322719395161,0.004297671373933554,6,7,8,sentence.6
