layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
1,2,6,0.9,0.6103910803794861,0.7382919788360596,[0.50143224 0.53729206 0.5799967  0.6261223  0.67921126 0.738292  ],15
2,3,6,0.9,0.5974307060241699,0.7791693210601807,[0.48731777 0.51227504 0.5403428  0.5673239  0.69815534 0.7791693 ],15
3,4,7,0.9,0.48367995023727417,0.5669052600860596,"[0.39611974 0.4356069  0.46281552 0.49030197 0.50722915 0.52678114
 0.56690526]",15
4,5,7,0.9,0.535341203212738,0.7547430396080017,"[0.4237053  0.4498581  0.47634363 0.50230354 0.5338333  0.6066016
 0.75474304]",15
5,6,7,0.9,0.5401256084442139,0.8452492356300354,"[0.44323918 0.44745564 0.48306587 0.49332094 0.49453568 0.5740128
 0.84524924]",15
6,7,8,0.9,0.6349761486053467,1.5177192687988281,"[0.42386705 0.43775356 0.48267603 0.4881613  0.5193563  0.5608055
 0.64946985 1.5177193 ]",15
7,8,8,0.9,0.6844303011894226,1.3564472198486328,"[0.45829615 0.4960601  0.5432372  0.569421   0.58969396 0.6597346
 0.8025522  1.3564472 ]",15
8,9,8,0.9,0.7276526689529419,1.060379981994629,"[0.5110197  0.5726749  0.5853931  0.62464964 0.6595212  0.82017
 0.98741287 1.06038   ]",15
9,10,6,0.9,0.5978197455406189,0.9197970628738403,[0.40447816 0.4712969  0.49839637 0.5246821  0.7682677  0.91979706],15
10,11,5,0.9,0.867644190788269,1.347373127937317,[0.47852558 0.6177444  0.84206706 1.052511   1.3473731 ],15
0,1,6,0.9,0.47472453117370605,0.6023760437965393,[0.38212612 0.4053477  0.4374157  0.48536676 0.53571486 0.60237604],16
1,2,6,0.9,0.6204134821891785,0.7484557032585144,[0.5120819  0.5531869  0.59000236 0.62601054 0.69274354 0.7484557 ],16
2,3,6,0.9,0.5976701378822327,0.7801926136016846,[0.48679206 0.5045542  0.5477163  0.57104224 0.6957232  0.7801926 ],16
3,4,6,0.9,0.48856320977211,0.5836572051048279,[0.4023829  0.438668   0.47941178 0.5054797  0.52177966 0.5836572 ],16
4,5,6,0.9,0.5227820873260498,0.6272307634353638,[0.43213627 0.45382595 0.49388728 0.5204349  0.60917723 0.62723076],16
5,6,7,0.9,0.5411791801452637,0.8478835225105286,"[0.43497518 0.4502961  0.48783535 0.48981264 0.50493115 0.5725202
 0.8478835 ]",16
6,7,7,0.9,0.5234650373458862,0.6423376202583313,"[0.43552157 0.4461066  0.48466527 0.5223732  0.53245276 0.6007982
 0.6423376 ]",16
7,8,7,0.9,0.6230036616325378,0.9416378140449524,"[0.4539002  0.49535424 0.55058134 0.5748998  0.62386674 0.72078556
 0.9416378 ]",16
8,9,7,0.9,0.7795206904411316,1.3417117595672607,[0.5267472 0.5969089 0.6102295 0.6545907 0.7896837 0.9367735 1.3417118],16
