layer,level_from,level_to,G,boot_id
6,1,2,0.8255226532618205,6
6,2,3,0.8263163805007935,6
6,3,4,0.8412114580472311,6
6,4,5,0.884196416536967,6
6,5,6,0.8750403881072998,6
6,6,7,0.8339624404907227,6
6,7,8,0.8717154900232951,6
6,8,9,0.8718660553296407,6
6,9,10,0.8293006658554077,6
7,1,2,0.8290999531745911,6
7,2,3,0.8161398847897847,6
7,3,4,0.8341588815053304,6
7,4,5,0.8750434875488281,6
7,5,6,0.8461096564928691,6
7,6,7,0.826643971602122,6
7,7,8,0.864054822921753,6
7,8,9,0.8691311637560527,6
7,9,10,0.8209687829017639,6
8,1,2,0.8555572350819906,6
8,2,3,0.8125254233678182,6
8,3,4,0.8205754876136779,6
8,4,5,0.8500256776809693,6
8,5,6,0.8376155217488607,6
8,6,7,0.81449347337087,6
8,7,8,0.8477949062983196,6
8,8,9,0.8731836636861166,6
8,9,10,0.8408686836560567,6
9,1,2,0.8093122680981953,6
9,2,3,0.7488849441210429,6
9,3,4,0.7666309634844463,6
9,4,5,0.808558984597524,6
9,5,6,0.8307192246119182,6
9,6,7,0.821215017636617,6
9,7,8,0.836373511950175,6
9,8,9,0.8523200233777364,6
9,9,10,0.7723444819450378,6
10,1,2,0.7875509301821391,6
10,2,3,0.6818521777788799,6
10,3,4,0.7293341279029846,6
10,4,5,0.8052586515744528,6
10,5,6,0.8087081670761108,6
10,6,7,0.8079648017883301,6
10,7,8,0.8475417494773865,6
10,8,9,0.734808071454366,6
10,9,10,0.8050380786259969,6
11,1,2,0.5545331122974555,6
11,2,3,0.4517673331002394,6
11,3,4,0.6370568931102752,6
11,4,5,0.9115439534187317,6
11,5,6,0.7849490920702616,6
11,6,7,0.8201889475186666,6
11,7,8,0.7075627346833547,6
11,8,9,0.6197516938050588,6
11,9,10,0.47380006362994515,6
0,1,2,0.967898048105694,7
0,2,3,0.9691852387927827,7
0,3,4,0.9761501806122916,7
0,4,5,0.9714053784097944,7
0,5,6,0.9619208035014924,7
0,6,7,0.9316921092215038,7
0,7,8,0.9477315885680062,7
0,8,9,0.9773056705792745,7
0,9,10,0.9631702559334892,7
1,1,2,0.8862318595250448,7
1,2,3,0.9103250106175741,7
1,3,4,0.9248890848386855,7
1,4,5,0.921896102882567,7
1,5,6,0.9191245919182187,7
1,6,7,0.9144350148382641,7
1,7,8,0.9385588623228527,7
1,8,9,0.9171015932446435,7
1,9,10,0.9104148461705163,7
2,1,2,0.8654461275963556,7
2,2,3,0.8895320580119178,7
2,3,4,0.9060878441447303,7
2,4,5,0.9081032787050519,7
2,5,6,0.9081764646938869,7
2,6,7,0.8937463703609648,7
2,7,8,0.9185466936656407,7
2,8,9,0.908439074243818,7
2,9,10,0.897623082002004,7
3,1,2,0.8476244949159168,7
3,2,3,0.8725487164088658,7
3,3,4,0.8963933785756429,7
3,4,5,0.8968256683576674,7
3,5,6,0.9019417876289004,7
3,6,7,0.85338313522793,7
3,7,8,0.867979781968253,7
3,8,9,0.8988151748975118,7
3,9,10,0.8612322409947714,7
4,1,2,0.8465407746178764,7
4,2,3,0.8659052990731739,7
4,3,4,0.8874208075659615,7
4,4,5,0.8997556680724734,7
4,5,6,0.9087526145435515,7
4,6,7,0.8721101454326085,7
4,7,8,0.88626971415111,7
4,8,9,0.8859203997112456,7
4,9,10,0.859689786320641,7
5,1,2,0.8234231415249053,7
5,2,3,0.8376981616020203,7
5,3,4,0.8729308758463178,7
5,4,5,0.8864775016194298,7
5,5,6,0.8908748172578358,7
5,6,7,0.8604393885249183,7
5,7,8,0.8815177877744039,7
5,8,9,0.8422721028327942,7
5,9,10,0.8480324063982282,7
6,1,2,0.7875737689790272,7
6,2,3,0.8181499356315249,7
6,3,4,0.8467318983305068,7
6,4,5,0.867960240159716,7
6,5,6,0.8697833475612459,7
6,6,7,0.8339479168256124,7
6,7,8,0.8574197945140657,7
6,8,9,0.8322848337037223,7
6,9,10,0.8165828642391023,7
7,1,2,0.772704575742994,7
7,2,3,0.8088196686335972,7
7,3,4,0.8420279366629464,7
7,4,5,0.8518981337547302,7
7,5,6,0.8379470251855397,7
