layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
0,1,5,,0.7932664155960083,"[[ 0.97846264  0.1141611   0.11930759  0.02156512 -0.12197854]
 [-0.13630228  0.9792599   0.13567126 -0.03834415 -0.05093969]
 [-0.10043533 -0.14955428  0.9835073  -0.00342483  0.01574483]
 [-0.03599279  0.02904892  0.0054917   0.99569577 -0.08012752]
 [ 0.11247151  0.06933275  0.00649781  0.0815036   0.98785526]]",3
1,2,5,,0.7940716743469238,"[[-0.9923588  -0.08334035 -0.03334673  0.07540436  0.03847739]
 [-0.08520921  0.99429345  0.02188054 -0.03707451  0.04760923]
 [-0.04300191 -0.02608203  0.98869747 -0.11759806 -0.07822169]
 [ 0.07720781  0.02086319  0.14148039  0.92081994  0.3545104 ]
 [ 0.01237468 -0.05761391  0.02949433 -0.36221677  0.9297615 ]]",3
2,3,5,,0.859417736530304,"[[-0.9965976  -0.04760218 -0.05453579  0.03324348  0.02116206]
 [-0.04528142  0.9969776  -0.04477903  0.02146874 -0.03897655]
 [-0.05371476  0.04279181  0.99512243  0.05534022  0.04418574]
 [ 0.03072404 -0.03082803 -0.0399312   0.96762437 -0.2453856 ]
 [ 0.03022302  0.03143529 -0.05619177  0.24305217  0.9674019 ]]",3
3,4,5,,0.7635679244995117,"[[-0.98795474 -0.13978492  0.06403802 -0.01259391 -0.01208809]
 [-0.14546628  0.98355466 -0.07806261  0.06480341  0.034157  ]
 [ 0.05250436  0.0881521   0.99329835  0.00440971 -0.05302282]
 [-0.00348939 -0.06768613  0.00470212  0.9961751   0.05495026]
 [-0.00401248 -0.02698813  0.05605017 -0.0570762   0.9964217 ]]",3
4,5,5,,0.7146354913711548,"[[-0.99699026 -0.00660111 -0.05085998  0.04815099  0.03258251]
 [-0.00201708  0.99502945 -0.09507758 -0.02030042  0.02145748]
 [-0.04504426  0.09799709  0.98020476  0.15549903 -0.05819181]
 [ 0.05265762  0.00680503 -0.15920614  0.98196685 -0.08703606]
 [ 0.03470694 -0.01493435  0.04717587  0.09397036  0.9937386 ]]",3
5,6,5,,0.7437567710876465,"[[-9.9805737e-01 -3.9132070e-02  1.3348618e-02 -2.5351407e-02
  -3.9106809e-02]
 [-3.9995320e-02  9.9881446e-01  4.1182609e-03  2.6940847e-02
   5.2146534e-03]
 [ 6.8101930e-03 -1.0984567e-02  9.6202350e-01  2.7243626e-01
  -1.1048745e-02]
 [-2.5472542e-02 -2.5597176e-02 -2.7260858e-01  9.6061170e-01
  -4.0071391e-02]
 [-3.9833222e-02 -7.8988727e-03  2.0622973e-04  4.0437676e-02
   9.9835646e-01]]",3
6,7,5,,0.737834095954895,"[[ 0.9961106  -0.07052395  0.04060858 -0.00715419  0.03301156]
 [ 0.06949601  0.9939569   0.01474569  0.07968576  0.02554681]
 [-0.03946206 -0.00213164  0.99212635 -0.10435589 -0.0568636 ]
 [-0.00269913 -0.08072576  0.10376965  0.99130887 -0.00382882]
 [-0.03700529 -0.02355347  0.05523393 -0.00394794  0.99750155]]",3
7,8,5,,0.7666014432907104,"[[ 0.98749983 -0.14618032  0.05694123  0.00450561  0.01458057]
 [ 0.14673766  0.98279697 -0.0026439  -0.10374853 -0.04251402]
 [-0.05716055 -0.00320542  0.986503   -0.14983666  0.03291237]
 [-0.00215121 -0.10454286 -0.14926457 -0.9831276  -0.01569776]
 [-0.00632298  0.04244961 -0.03581394 -0.01500306  0.99832374]]",3
8,9,5,,0.770879864692688,"[[-9.8814815e-01 -1.4326715e-01 -5.0217681e-02  2.2042688e-02
   5.4940945e-03]
 [-1.4616211e-01  9.8383582e-01  2.9173067e-02 -7.5191952e-02
  -6.4798377e-02]
 [-4.5786381e-02 -3.4122963e-02  9.9680090e-01 -1.6720142e-02
   5.3362519e-02]
 [ 1.0049874e-02  7.7152327e-02  1.9769650e-02  9.9677217e-01
   9.8516024e-04]
 [-1.6144341e-03  6.6518798e-02 -5.1226612e-02 -5.1012784e-03
   9.9645495e-01]]",3
9,10,5,,0.8431419134140015,"[[ 0.9589933   0.21525715  0.17481247 -0.0580947   0.00785945]
 [-0.2485824   0.9495438   0.1842688  -0.03561449 -0.03674089]
 [-0.13034226 -0.21867077  0.95976514 -0.06000014  0.10220005]
 [ 0.03899765  0.03583544  0.07028256  0.99484223  0.05044153]
 [-0.00535513  0.054127   -0.09693744 -0.04522814  0.9927735 ]]",3
