layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
4,90,0.25116196274757385,0.2296195775270462,0.17029903829097748,0.11181331425905228,0.08426323533058167,0.06577559560537338,0.03158411756157875,0.017658844590187073,0.005226526875048876,0.003941819071769714,6,6,8,7
5,90,0.25441253185272217,0.2320537120103836,0.16672536730766296,0.10819520056247711,0.08735958486795425,0.062258534133434296,0.029084792360663414,0.016663575544953346,0.0054396954365074635,0.004701476544141769,6,6,8,7
6,90,0.26059654355049133,0.2288029044866562,0.16900792717933655,0.1059403121471405,0.08663665503263474,0.058944232761859894,0.02587205171585083,0.016124848276376724,0.005973711609840393,0.004794946871697903,5,6,8,7
7,90,0.26254281401634216,0.21638813614845276,0.17459619045257568,0.10439472645521164,0.0885547548532486,0.057326849550008774,0.025539739057421684,0.01583217643201351,0.007424472365528345,0.005341206211596727,6,6,9,7
8,90,0.2588953375816345,0.22125664353370667,0.17288051545619965,0.10124540328979492,0.08895973116159439,0.053830586373806,0.024763308465480804,0.015084815211594105,0.008700782433152199,0.005901494063436985,6,7,10,7
9,90,0.2764398455619812,0.21335504949092865,0.16180828213691711,0.09563779085874557,0.08543162792921066,0.05305829644203186,0.024975938722491264,0.01589282602071762,0.010102503001689911,0.008586126379668713,6,7,11,7
10,90,0.33706265687942505,0.19232730567455292,0.14652526378631592,0.08907973021268845,0.07347801327705383,0.04583444818854332,0.02265830896794796,0.015270955860614777,0.010161514393985271,0.008738330565392971,6,7,12,7
11,90,0.38314083218574524,0.17633268237113953,0.1339121013879776,0.07728824019432068,0.05897855758666992,0.04488566145300865,0.03234213590621948,0.016028571873903275,0.0087084686383605,0.008358226157724857,6,7,12,7
0,90,0.26365727186203003,0.2199707329273224,0.19052867591381073,0.11865353584289551,0.09056712687015533,0.0599951408803463,0.030293364077806473,0.019342269748449326,0.0010897888569161296,0.0007129166624508798,5,6,7,8
1,90,0.25291046500205994,0.2262754589319229,0.18988551199436188,0.12124618142843246,0.09120913594961166,0.059516988694667816,0.031958844512701035,0.019196467474102974,0.0008863903931342065,0.00076470454223454,5,6,7,8
