layer,level_from,level_to,G,boot_id
10,5,6,0.8477445761362712,5
10,6,7,0.8520108779271444,5
10,7,8,0.887506345907847,5
10,8,9,0.9322245438893636,5
10,9,10,0.9159287691116333,5
11,1,2,0.7805120150248209,5
11,2,3,0.7393082737922668,5
11,3,4,0.7941567778587342,5
11,4,5,0.8733523925145467,5
11,5,6,0.811174194018046,5
11,6,7,0.8035863518714905,5
11,7,8,0.8185979962348938,5
11,8,9,0.9258320728937784,5
11,9,10,0.9153004209200541,5
0,1,2,0.9880848368008931,6
0,2,3,0.9910020589828491,6
0,3,4,0.9908923109372457,6
0,4,5,0.9904701670010885,6
0,5,6,0.9900498231252034,6
0,6,7,0.9883732120196025,6
0,7,8,0.9900411009788513,6
0,8,9,0.9906836787859599,6
0,9,10,0.9901107470194499,6
1,1,2,0.9888293266296386,6
1,2,3,0.9899518926938374,6
1,3,4,0.9890625317891438,6
1,4,5,0.9898506085077922,6
1,5,6,0.9888569712638855,6
1,6,7,0.9873700658480327,6
1,7,8,0.9885839819908142,6
1,8,9,0.9900850176811218,6
1,9,10,0.988532304763794,6
2,1,2,0.9727166692415873,6
2,2,3,0.9789886275927225,6
2,3,4,0.9751259922981262,6
2,4,5,0.9797597686449687,6
2,5,6,0.9765032927195231,6
2,6,7,0.9751269221305847,6
2,7,8,0.9784484585126241,6
2,8,9,0.9794248024622599,6
2,9,10,0.9748763640721639,6
3,1,2,0.9561353921890259,6
3,2,3,0.9649530410766601,6
3,3,4,0.9628653883934021,6
3,4,5,0.971265955766042,6
3,5,6,0.9609193722407023,6
3,6,7,0.9628602544466655,6
3,7,8,0.9659814635912577,6
3,8,9,0.9668278018633525,6
3,9,10,0.9549792170524597,6
4,1,2,0.9434807697931925,6
4,2,3,0.9530790130297343,6
4,3,4,0.9540976444880168,6
4,4,5,0.959891426563263,6
4,5,6,0.9511465986569723,6
4,6,7,0.9531768163045248,6
4,7,8,0.9541262785593668,6
4,8,9,0.9582365830739339,6
4,9,10,0.928521986802419,6
5,1,2,0.9352279543876648,6
5,2,3,0.9341120402018229,6
5,3,4,0.9456563194592794,6
5,4,5,0.947889486948649,6
5,5,6,0.9426960269610087,6
5,6,7,0.9423036495844523,6
5,7,8,0.9476519227027893,6
5,8,9,0.9542507330576578,6
5,9,10,0.9301478385925293,6
